Date,Centre_Name,Commodity_Name,Price
10-01-00,JAIPUR,Groundnut Oil (Packed),NA
10-01-00,PATNA,Groundnut Oil (Packed),NA
10-01-00,BHUBANESHWAR,Groundnut Oil (Packed),56
10-01-00,KOLKATA,Groundnut Oil (Packed),73
10-01-00,GUWAHATI,Groundnut Oil (Packed),NA
10-01-00,SHILLONG,Groundnut Oil (Packed),NA
10-01-00,AIZWAL,Groundnut Oil (Packed),NA
10-01-00,AGARTALA,Groundnut Oil (Packed),NA
10-01-00,BENGALURU,Groundnut Oil (Packed),38
10-01-00,T.PURAM,Groundnut Oil (Packed),48
10-01-00,CHENNAI,Groundnut Oil (Packed),39
10-01-00,HYDERABAD,Groundnut Oil (Packed),40
11-01-00,DELHI,Groundnut Oil (Packed),69
11-01-00,SHIMLA,Groundnut Oil (Packed),67.3
11-01-00,LUCKNOW,Groundnut Oil (Packed),56
11-01-00,AHMEDABAD,Groundnut Oil (Packed),43
11-01-00,BHOPAL,Groundnut Oil (Packed),44
11-01-00,MUMBAI,Groundnut Oil (Packed),40
11-01-00,JAIPUR,Groundnut Oil (Packed),NA
11-01-00,PATNA,Groundnut Oil (Packed),NA
11-01-00,BHUBANESHWAR,Groundnut Oil (Packed),56
11-01-00,KOLKATA,Groundnut Oil (Packed),73
11-01-00,GUWAHATI,Groundnut Oil (Packed),NA
11-01-00,SHILLONG,Groundnut Oil (Packed),NA
11-01-00,AIZWAL,Groundnut Oil (Packed),NA
11-01-00,AGARTALA,Groundnut Oil (Packed),NA
11-01-00,BENGALURU,Groundnut Oil (Packed),39
11-01-00,T.PURAM,Groundnut Oil (Packed),48
11-01-00,CHENNAI,Groundnut Oil (Packed),39
11-01-00,HYDERABAD,Groundnut Oil (Packed),40
12-01-00,DELHI,Groundnut Oil (Packed),69
12-01-00,SHIMLA,Groundnut Oil (Packed),67.3
12-01-00,LUCKNOW,Groundnut Oil (Packed),56
12-01-00,AHMEDABAD,Groundnut Oil (Packed),43
12-01-00,BHOPAL,Groundnut Oil (Packed),44
12-01-00,MUMBAI,Groundnut Oil (Packed),40
12-01-00,JAIPUR,Groundnut Oil (Packed),NA
12-01-00,PATNA,Groundnut Oil (Packed),NA
12-01-00,BHUBANESHWAR,Groundnut Oil (Packed),56
12-01-00,KOLKATA,Groundnut Oil (Packed),73
12-01-00,GUWAHATI,Groundnut Oil (Packed),NA
12-01-00,SHILLONG,Groundnut Oil (Packed),NA
12-01-00,AIZWAL,Groundnut Oil (Packed),NA
12-01-00,AGARTALA,Groundnut Oil (Packed),NA
12-01-00,BENGALURU,Groundnut Oil (Packed),38
12-01-00,T.PURAM,Groundnut Oil (Packed),48
12-01-00,CHENNAI,Groundnut Oil (Packed),39
12-01-00,HYDERABAD,Groundnut Oil (Packed),40
13-01-00,DELHI,Groundnut Oil (Packed),69
13-01-00,SHIMLA,Groundnut Oil (Packed),67.3
13-01-00,LUCKNOW,Groundnut Oil (Packed),58
13-01-00,AHMEDABAD,Groundnut Oil (Packed),43
13-01-00,BHOPAL,Groundnut Oil (Packed),44
13-01-00,MUMBAI,Groundnut Oil (Packed),40
13-01-00,JAIPUR,Groundnut Oil (Packed),NA
13-01-00,PATNA,Groundnut Oil (Packed),NA
13-01-00,BHUBANESHWAR,Groundnut Oil (Packed),56
13-01-00,KOLKATA,Groundnut Oil (Packed),73
13-01-00,GUWAHATI,Groundnut Oil (Packed),NA
13-01-00,SHILLONG,Groundnut Oil (Packed),NA
13-01-00,AIZWAL,Groundnut Oil (Packed),NA
13-01-00,AGARTALA,Groundnut Oil (Packed),NA
13-01-00,BENGALURU,Groundnut Oil (Packed),38
13-01-00,T.PURAM,Groundnut Oil (Packed),48
13-01-00,CHENNAI,Groundnut Oil (Packed),39
13-01-00,HYDERABAD,Groundnut Oil (Packed),40
14-01-00,DELHI,Groundnut Oil (Packed),69
14-01-00,SHIMLA,Groundnut Oil (Packed),67.3
14-01-00,LUCKNOW,Groundnut Oil (Packed),58
14-01-00,AHMEDABAD,Groundnut Oil (Packed),43
14-01-00,BHOPAL,Groundnut Oil (Packed),44
14-01-00,MUMBAI,Groundnut Oil (Packed),40
14-01-00,JAIPUR,Groundnut Oil (Packed),NA
14-01-00,PATNA,Groundnut Oil (Packed),NA
14-01-00,BHUBANESHWAR,Groundnut Oil (Packed),56
14-01-00,KOLKATA,Groundnut Oil (Packed),73
14-01-00,GUWAHATI,Groundnut Oil (Packed),NA
14-01-00,SHILLONG,Groundnut Oil (Packed),NA
14-01-00,AIZWAL,Groundnut Oil (Packed),NA
14-01-00,AGARTALA,Groundnut Oil (Packed),NA
14-01-00,BENGALURU,Groundnut Oil (Packed),38
14-01-00,T.PURAM,Groundnut Oil (Packed),48
14-01-00,CHENNAI,Groundnut Oil (Packed),39
14-01-00,HYDERABAD,Groundnut Oil (Packed),40
17-01-00,DELHI,Groundnut Oil (Packed),69
17-01-00,SHIMLA,Groundnut Oil (Packed),67.3
17-01-00,LUCKNOW,Groundnut Oil (Packed),58
17-01-00,AHMEDABAD,Groundnut Oil (Packed),43
17-01-00,BHOPAL,Groundnut Oil (Packed),44
17-01-00,MUMBAI,Groundnut Oil (Packed),40
17-01-00,JAIPUR,Groundnut Oil (Packed),NA
17-01-00,PATNA,Groundnut Oil (Packed),NA
17-01-00,BHUBANESHWAR,Groundnut Oil (Packed),56
17-01-00,KOLKATA,Groundnut Oil (Packed),73
17-01-00,GUWAHATI,Groundnut Oil (Packed),NA
17-01-00,SHILLONG,Groundnut Oil (Packed),NA
17-01-00,AIZWAL,Groundnut Oil (Packed),NA
17-01-00,AGARTALA,Groundnut Oil (Packed),NA
17-01-00,BENGALURU,Groundnut Oil (Packed),38
17-01-00,T.PURAM,Groundnut Oil (Packed),48
17-01-00,CHENNAI,Groundnut Oil (Packed),39
17-01-00,HYDERABAD,Groundnut Oil (Packed),40
18-01-00,DELHI,Groundnut Oil (Packed),69
18-01-00,SHIMLA,Groundnut Oil (Packed),67.3
18-01-00,LUCKNOW,Groundnut Oil (Packed),58
18-01-00,AHMEDABAD,Groundnut Oil (Packed),43
18-01-00,BHOPAL,Groundnut Oil (Packed),44
18-01-00,MUMBAI,Groundnut Oil (Packed),40
18-01-00,JAIPUR,Groundnut Oil (Packed),NA
18-01-00,PATNA,Groundnut Oil (Packed),NA
18-01-00,BHUBANESHWAR,Groundnut Oil (Packed),56
18-01-00,KOLKATA,Groundnut Oil (Packed),73
18-01-00,GUWAHATI,Groundnut Oil (Packed),NA
18-01-00,SHILLONG,Groundnut Oil (Packed),NA
18-01-00,AIZWAL,Groundnut Oil (Packed),NA
18-01-00,AGARTALA,Groundnut Oil (Packed),NA
18-01-00,BENGALURU,Groundnut Oil (Packed),38
18-01-00,T.PURAM,Groundnut Oil (Packed),48
18-01-00,CHENNAI,Groundnut Oil (Packed),39
18-01-00,HYDERABAD,Groundnut Oil (Packed),40
19-01-00,DELHI,Groundnut Oil (Packed),69
19-01-00,SHIMLA,Groundnut Oil (Packed),67.3
19-01-00,LUCKNOW,Groundnut Oil (Packed),58
19-01-00,AHMEDABAD,Groundnut Oil (Packed),43
19-01-00,BHOPAL,Groundnut Oil (Packed),44
19-01-00,MUMBAI,Groundnut Oil (Packed),40
19-01-00,JAIPUR,Groundnut Oil (Packed),NA
19-01-00,PATNA,Groundnut Oil (Packed),NA
19-01-00,BHUBANESHWAR,Groundnut Oil (Packed),56
19-01-00,KOLKATA,Groundnut Oil (Packed),73
19-01-00,GUWAHATI,Groundnut Oil (Packed),NA
19-01-00,SHILLONG,Groundnut Oil (Packed),NA
19-01-00,AIZWAL,Groundnut Oil (Packed),NA
19-01-00,AGARTALA,Groundnut Oil (Packed),NA
19-01-00,BENGALURU,Groundnut Oil (Packed),38
19-01-00,T.PURAM,Groundnut Oil (Packed),48
19-01-00,CHENNAI,Groundnut Oil (Packed),39
19-01-00,HYDERABAD,Groundnut Oil (Packed),42
20-01-00,DELHI,Groundnut Oil (Packed),69
20-01-00,SHIMLA,Groundnut Oil (Packed),67.3
20-01-00,LUCKNOW,Groundnut Oil (Packed),58
20-01-00,AHMEDABAD,Groundnut Oil (Packed),43
20-01-00,BHOPAL,Groundnut Oil (Packed),44
20-01-00,MUMBAI,Groundnut Oil (Packed),40
20-01-00,JAIPUR,Groundnut Oil (Packed),NA
20-01-00,PATNA,Groundnut Oil (Packed),NA
20-01-00,BHUBANESHWAR,Groundnut Oil (Packed),56
20-01-00,KOLKATA,Groundnut Oil (Packed),73
20-01-00,GUWAHATI,Groundnut Oil (Packed),NA
20-01-00,SHILLONG,Groundnut Oil (Packed),NA
20-01-00,AIZWAL,Groundnut Oil (Packed),NA
20-01-00,AGARTALA,Groundnut Oil (Packed),NA
20-01-00,BENGALURU,Groundnut Oil (Packed),38
20-01-00,T.PURAM,Groundnut Oil (Packed),48
20-01-00,CHENNAI,Groundnut Oil (Packed),38
20-01-00,HYDERABAD,Groundnut Oil (Packed),42
21-01-00,DELHI,Groundnut Oil (Packed),69
21-01-00,SHIMLA,Groundnut Oil (Packed),65.9
21-01-00,LUCKNOW,Groundnut Oil (Packed),58
21-01-00,AHMEDABAD,Groundnut Oil (Packed),43
21-01-00,BHOPAL,Groundnut Oil (Packed),44
21-01-00,MUMBAI,Groundnut Oil (Packed),40
21-01-00,JAIPUR,Groundnut Oil (Packed),NA
21-01-00,PATNA,Groundnut Oil (Packed),NA
21-01-00,BHUBANESHWAR,Groundnut Oil (Packed),56
21-01-00,KOLKATA,Groundnut Oil (Packed),73
21-01-00,GUWAHATI,Groundnut Oil (Packed),NA
21-01-00,SHILLONG,Groundnut Oil (Packed),NA
21-01-00,AIZWAL,Groundnut Oil (Packed),NA
21-01-00,AGARTALA,Groundnut Oil (Packed),NA
21-01-00,BENGALURU,Groundnut Oil (Packed),38
21-01-00,T.PURAM,Groundnut Oil (Packed),48
21-01-00,CHENNAI,Groundnut Oil (Packed),39
21-01-00,HYDERABAD,Groundnut Oil (Packed),42
24-01-00,DELHI,Groundnut Oil (Packed),69
24-01-00,SHIMLA,Groundnut Oil (Packed),65.9
24-01-00,LUCKNOW,Groundnut Oil (Packed),58
24-01-00,AHMEDABAD,Groundnut Oil (Packed),43
24-01-00,BHOPAL,Groundnut Oil (Packed),44
24-01-00,MUMBAI,Groundnut Oil (Packed),40
24-01-00,JAIPUR,Groundnut Oil (Packed),NA
24-01-00,PATNA,Groundnut Oil (Packed),NA
