Date,Centre_Name,Commodity_Name,Price
07-02-00,AIZWAL,Salt Pack (Iodised),NA
07-02-00,AGARTALA,Salt Pack (Iodised),NA
07-02-00,BENGALURU,Salt Pack (Iodised),NA
07-02-00,T.PURAM,Salt Pack (Iodised),NA
07-02-00,CHENNAI,Salt Pack (Iodised),NA
07-02-00,HYDERABAD,Salt Pack (Iodised),NA
08-02-00,DELHI,Salt Pack (Iodised),NA
08-02-00,SHIMLA,Salt Pack (Iodised),NA
08-02-00,LUCKNOW,Salt Pack (Iodised),NA
08-02-00,AHMEDABAD,Salt Pack (Iodised),NA
08-02-00,BHOPAL,Salt Pack (Iodised),NA
08-02-00,MUMBAI,Salt Pack (Iodised),NA
08-02-00,JAIPUR,Salt Pack (Iodised),NA
08-02-00,PATNA,Salt Pack (Iodised),NA
08-02-00,BHUBANESHWAR,Salt Pack (Iodised),NA
08-02-00,KOLKATA,Salt Pack (Iodised),NA
08-02-00,GUWAHATI,Salt Pack (Iodised),NA
08-02-00,SHILLONG,Salt Pack (Iodised),NA
08-02-00,AIZWAL,Salt Pack (Iodised),NA
08-02-00,AGARTALA,Salt Pack (Iodised),NA
08-02-00,BENGALURU,Salt Pack (Iodised),NA
08-02-00,T.PURAM,Salt Pack (Iodised),NA
08-02-00,CHENNAI,Salt Pack (Iodised),NA
08-02-00,HYDERABAD,Salt Pack (Iodised),NA
09-02-00,DELHI,Salt Pack (Iodised),NA
09-02-00,SHIMLA,Salt Pack (Iodised),NA
09-02-00,LUCKNOW,Salt Pack (Iodised),NA
09-02-00,AHMEDABAD,Salt Pack (Iodised),NA
09-02-00,BHOPAL,Salt Pack (Iodised),NA
09-02-00,MUMBAI,Salt Pack (Iodised),NA
09-02-00,JAIPUR,Salt Pack (Iodised),NA
09-02-00,PATNA,Salt Pack (Iodised),NA
09-02-00,BHUBANESHWAR,Salt Pack (Iodised),NA
09-02-00,KOLKATA,Salt Pack (Iodised),NA
09-02-00,GUWAHATI,Salt Pack (Iodised),NA
09-02-00,SHILLONG,Salt Pack (Iodised),NA
09-02-00,AIZWAL,Salt Pack (Iodised),NA
09-02-00,AGARTALA,Salt Pack (Iodised),NA
09-02-00,BENGALURU,Salt Pack (Iodised),NA
09-02-00,T.PURAM,Salt Pack (Iodised),NA
09-02-00,CHENNAI,Salt Pack (Iodised),NA
09-02-00,HYDERABAD,Salt Pack (Iodised),NA
10-02-00,DELHI,Salt Pack (Iodised),NA
10-02-00,SHIMLA,Salt Pack (Iodised),NA
10-02-00,LUCKNOW,Salt Pack (Iodised),NA
10-02-00,AHMEDABAD,Salt Pack (Iodised),NA
